epoch,SROCC,PLCC,KROCC,RMSE
1,0.7319095697630867,0.7567028412466436,0.53992673992674,13.398221961110329
epoch,SROCC,PLCC,KROCC,RMSE
2,0.7358413884882341,0.7434152071238458,0.5387755102040818,11.277684051732738
epoch,SROCC,PLCC,KROCC,RMSE
3,0.7534859629130841,0.7840576964174304,0.5592883307169023,9.251088962898269
epoch,SROCC,PLCC,KROCC,RMSE
4,0.843614978205261,0.850569219046356,0.6499215070643642,10.336784237482142
epoch,SROCC,PLCC,KROCC,RMSE
5,0.8432834750456216,0.8455732622345935,0.6483516483516485,7.985701240725515
epoch,SROCC,PLCC,KROCC,RMSE
6,0.8772418299611918,0.8742416462560844,0.6899005756148614,7.347319486915671
epoch,SROCC,PLCC,KROCC,RMSE
7,0.8647291794499916,0.864687710598576,0.677446363160649,7.754833736124051
epoch,SROCC,PLCC,KROCC,RMSE
8,0.87179912183538,0.8654218070008046,0.6782836211407641,7.813536969937784
epoch,SROCC,PLCC,KROCC,RMSE
9,0.8839882380128936,0.8829365380195449,0.69701726844584,8.457332552938079
epoch,SROCC,PLCC,KROCC,RMSE
10,0.8598060387763071,0.8560806835976972,0.6659340659340661,8.277365844991284
epoch,SROCC,PLCC,KROCC,RMSE
11,0.8705655475778754,0.8653404044986346,0.6797488226059656,7.507686276757684
epoch,SROCC,PLCC,KROCC,RMSE
12,0.8664010391349043,0.8622516854745865,0.6744113029827317,7.865336529674258
epoch,SROCC,PLCC,KROCC,RMSE
13,0.8718054968961424,0.8688131346820351,0.6829931972789116,7.965559637217969
epoch,SROCC,PLCC,KROCC,RMSE
14,0.8767174812134929,0.8725832939038972,0.6866562009419153,7.364704363697608
epoch,SROCC,PLCC,KROCC,RMSE
15,0.8807066754855007,0.875486956638647,0.6919937205651493,7.297821607168422
epoch,SROCC,PLCC,KROCC,RMSE
16,0.8753962498705067,0.8733605319437278,0.6845630559916276,8.421762622970476
epoch,SROCC,PLCC,KROCC,RMSE
17,0.8820852823753477,0.8786974402472325,0.6936682365253796,7.168372817770793
epoch,SROCC,PLCC,KROCC,RMSE
18,0.8793105371785574,0.8740584627655482,0.6902145473574046,7.617508450198483
epoch,SROCC,PLCC,KROCC,RMSE
19,0.8815258707934561,0.8805526434962674,0.6935635792778652,7.14435678417639
epoch,SROCC,PLCC,KROCC,RMSE
20,0.8834415765525265,0.8797417445659105,0.6961800104657249,7.113051800206405
epoch,SROCC,PLCC,KROCC,RMSE
21,0.9112591541888134,0.9147500364265956,0.7414965986394559,7.15561491789933
epoch,SROCC,PLCC,KROCC,RMSE
22,0.9130043270724925,0.9212816353793745,0.7450549450549452,7.416135654926738
epoch,SROCC,PLCC,KROCC,RMSE
23,0.9312529385045702,0.9337790954380955,0.7674515960230247,7.045993109583537
epoch,SROCC,PLCC,KROCC,RMSE
24,0.9279809385683209,0.9358327934475956,0.762428048142334,7.057118527268023
epoch,SROCC,PLCC,KROCC,RMSE
25,0.9279825323335114,0.9351577436978806,0.7657770800627944,5.750853178564617
epoch,SROCC,PLCC,KROCC,RMSE
26,0.9359003578002854,0.938227270505349,0.7759288330716904,6.1470951302560914
epoch,SROCC,PLCC,KROCC,RMSE
27,0.9016184685510283,0.9122014273274739,0.7283097854526427,7.6617731235752995
epoch,SROCC,PLCC,KROCC,RMSE
28,0.9248858465682251,0.9328205476093367,0.7598116169544743,8.419559805818627
epoch,SROCC,PLCC,KROCC,RMSE
29,0.9282136282861447,0.9386232531849401,0.7684981684981687,5.8978916804064685
epoch,SROCC,PLCC,KROCC,RMSE
30,0.9239646502880731,0.9190356637704739,0.7554160125588698,7.971239807657513
epoch,SROCC,PLCC,KROCC,RMSE
31,0.9393731721505472,0.9443979203137174,0.7840920983778128,7.180731920850386
epoch,SROCC,PLCC,KROCC,RMSE
32,0.9197061096988582,0.9280880238971352,0.7529042386185244,7.838252779539241
epoch,SROCC,PLCC,KROCC,RMSE
33,0.9261385460080167,0.9352016920146996,0.7649398220826794,6.690538455997881
epoch,SROCC,PLCC,KROCC,RMSE
34,0.923323956681462,0.9283970547562655,0.7602302459445318,6.70225589116437
epoch,SROCC,PLCC,KROCC,RMSE
35,0.9278693750049805,0.9351746785123859,0.7655677655677657,7.348077308457645
epoch,SROCC,PLCC,KROCC,RMSE
36,0.9312067193140435,0.9384945924974306,0.7731030873888018,6.440247325397135
epoch,SROCC,PLCC,KROCC,RMSE
37,0.9376072803193907,0.9438600207778909,0.7830455259026688,6.470383975937691
epoch,SROCC,PLCC,KROCC,RMSE
38,0.9418626333782244,0.9462411291323618,0.7890109890109892,5.476646331595554
epoch,SROCC,PLCC,KROCC,RMSE
39,0.9409047804986892,0.9464088076477101,0.7892203035060179,5.76281750340537
epoch,SROCC,PLCC,KROCC,RMSE
40,0.9395962992772277,0.9438749412068441,0.7853479853479856,6.7193381950353555
epoch,SROCC,PLCC,KROCC,RMSE
41,0.942216449250532,0.9463436442111497,0.7906855049712194,5.84869404919367
epoch,SROCC,PLCC,KROCC,RMSE
42,0.9381890046139504,0.9439926897608949,0.785243328100471,6.547384943996227
epoch,SROCC,PLCC,KROCC,RMSE
43,0.9450342261074678,0.9467107244562747,0.7942438513867086,5.793204392541085
epoch,SROCC,PLCC,KROCC,RMSE
44,0.9379977527910813,0.942774054829864,0.7841967556253272,8.525765034068344
epoch,SROCC,PLCC,KROCC,RMSE
45,0.9412362836583287,0.9444316439620137,0.7857666143380431,6.003035608485878
epoch,SROCC,PLCC,KROCC,RMSE
46,0.9396807688323282,0.9431377567849066,0.782522239665097,5.971521320097332
epoch,SROCC,PLCC,KROCC,RMSE
47,0.9360565467889616,0.9394416870520275,0.7778126635269494,5.950973263481585
epoch,SROCC,PLCC,KROCC,RMSE
48,0.9428714867438581,0.9453359299272827,0.7891156462585035,6.052647210331908
epoch,SROCC,PLCC,KROCC,RMSE
49,0.9401318043812606,0.9433591670224387,0.7845107273678703,6.1507057579826725
epoch,SROCC,PLCC,KROCC,RMSE
50,0.9400728350692094,0.9423915724348872,0.7856619570905287,6.091669344011166
epoch,SROCC,PLCC,KROCC,RMSE
51,0.9396186119898956,0.942398346034111,0.7836734693877553,6.044456526267503
epoch,SROCC,PLCC,KROCC,RMSE
52,0.9377220314131121,0.9416913837853833,0.780638409209838,6.537342716127078
epoch,SROCC,PLCC,KROCC,RMSE
53,0.9410530006614127,0.943258236570838,0.7859759288330718,5.78826975530378
epoch,SROCC,PLCC,KROCC,RMSE
54,0.9368470543234867,0.9399391320666495,0.7821036106750394,8.562641334391282
epoch,SROCC,PLCC,KROCC,RMSE
55,0.940021834583111,0.9429228623365096,0.784406070120356,5.620116623912445
epoch,SROCC,PLCC,KROCC,RMSE
56,0.9417000693287858,0.9429396056333679,0.7867085295656725,5.910477893726924
epoch,SROCC,PLCC,KROCC,RMSE
57,0.9400122719919676,0.9439792173449764,0.7847200418628991,6.379824913412655
epoch,SROCC,PLCC,KROCC,RMSE
58,0.9421208233390975,0.9441818112823414,0.7883830455259028,6.182768034179277
epoch,SROCC,PLCC,KROCC,RMSE
59,0.941508817505917,0.942887491038706,0.7872318158032445,5.656515790506536
epoch,SROCC,PLCC,KROCC,RMSE
60,0.9433767103092703,0.9446247144964169,0.7893249607535324,5.463934558658147
epoch,SROCC,PLCC,KROCC,RMSE
61,0.9394990796006025,0.9415930745793585,0.7835688121402409,6.324505112375087
epoch,SROCC,PLCC,KROCC,RMSE
62,0.9399070834893897,0.9420146278966524,0.7830455259026688,6.329075039031619
epoch,SROCC,PLCC,KROCC,RMSE
63,0.9424268262556879,0.9439688854746657,0.7884877027734172,5.889176656003377
epoch,SROCC,PLCC,KROCC,RMSE
64,0.9425893903051265,0.9437350571163459,0.787859759288331,5.733469435221694
epoch,SROCC,PLCC,KROCC,RMSE
65,0.9429065495780509,0.9435910912522002,0.7882783882783885,5.882996697900452
epoch,SROCC,PLCC,KROCC,RMSE
66,0.9394289539322174,0.9433254786278984,0.7828362114076401,6.1514301307254975
epoch,SROCC,PLCC,KROCC,RMSE
67,0.9379499398353641,0.9404102373149059,0.7821036106750394,6.223541992608061
epoch,SROCC,PLCC,KROCC,RMSE
68,0.937519623233909,0.9419401086204845,0.7807430664573524,7.226456067929049
epoch,SROCC,PLCC,KROCC,RMSE
69,0.9396664249456129,0.9425366172017278,0.7838827838827841,5.982576097763138
epoch,SROCC,PLCC,KROCC,RMSE
70,0.9419152276295135,0.944193850622888,0.7871271585557302,5.948368095212117
epoch,SROCC,PLCC,KROCC,RMSE
71,0.9435026177593256,0.9438512878088112,0.7899529042386186,5.471505163221154
epoch,SROCC,PLCC,KROCC,RMSE
72,0.9395755803297502,0.9431018314765209,0.7838827838827841,6.722827455833824
epoch,SROCC,PLCC,KROCC,RMSE
73,0.9406418092422443,0.9427197233747372,0.7847200418628991,5.857030185851623
epoch,SROCC,PLCC,KROCC,RMSE
74,0.9401875861629307,0.9425550412835978,0.785243328100471,5.7126788152337955
epoch,SROCC,PLCC,KROCC,RMSE
75,0.9380646909290855,0.9420294709201738,0.7809523809523811,6.764819976202677
epoch,SROCC,PLCC,KROCC,RMSE
76,0.938246380160811,0.9428765226422726,0.7834641548927265,6.4248261356825065
epoch,SROCC,PLCC,KROCC,RMSE
77,0.9426850162165609,0.9436937747586067,0.7888016745159604,5.857564897545854
epoch,SROCC,PLCC,KROCC,RMSE
78,0.9387866665604157,0.9415865489373106,0.782522239665097,6.161071606632519
epoch,SROCC,PLCC,KROCC,RMSE
79,0.938737259839508,0.9424431357922494,0.7818942961800106,6.159521752845866
epoch,SROCC,PLCC,KROCC,RMSE
80,0.9385731020248786,0.9416028210648935,0.7802197802197803,6.4649656123230725
epoch,SROCC,PLCC,KROCC,RMSE
81,0.9382941931165282,0.942679643296615,0.7828362114076401,6.665392260660653
epoch,SROCC,PLCC,KROCC,RMSE
82,0.9417128194503105,0.9432779519077532,0.7869178440607013,5.726917327255161
